carat,cut,color,clarity,depth,table,price,x,y,z,volume,ratio_xy,ratio_xz,ratio_yz
0.3255851627195101,Premium,J,IF,59.487308892704576,59.9992552249514,823,4.41965461111833,4.446433603978785,2.5478707561757075,51.93821500491898,0.982178560332538,1.6705073613474524,1.686136565596034
1.002379349908354,Very Good,E,SI2,61.943654331007096,57.998015817295865,8103,6.400028613636829,6.321217686793166,3.9972344895117886,168.35969758164052,0.9905731990668393,1.5969114371648707,1.6281281626160446
1.0030666531435224,Fair,E,SI1,66.98415094710914,58.98302072886711,5291,6.435684295574617,6.32104867122299,3.9161973921944764,159.6539139404805,1.0382409412596398,1.5865701034444692,1.5089079214975243
1.0181185494289717,Good,H,VVS2,63.553297054320716,55.98678593924801,8566,6.620551123981338,6.500439385074392,4.053125035714753,172.86159072777804,1.009027397556025,1.5771248775506261,1.5829468856935145
1.15451944654915,Ideal,I,SI1,59.74711292701755,57.99817892383955,5268,7.111971836586767,6.762398316969191,4.094467739505985,209.5369926849204,1.0081023509741234,1.641150476873555,1.6836380069935388
1.6082574351074386,Fair,I,SI2,64.3313223361527,55.99658371569762,8032,7.568262728403727,7.572538974328147,4.751033627093709,251.3195857408112,1.0093705602918528,1.5791762557857212,1.547022184669692
1.2499576344448866,Ideal,H,VS2,60.81568958173125,57.990948128941504,6311,6.926757179870974,7.088423371849031,4.240238228784476,218.66687961826048,0.9907572225469903,1.6412945938948618,1.660958317634081
1.5906106223698415,Very Good,H,SI2,62.253170241504726,61.01373726697882,5253,7.641937232036034,7.289930673529951,4.6135806103679196,261.874217754042,0.9908569376658665,1.6123096048717425,1.598205104497621
0.5341949223724417,Ideal,D,VS2,60.77579699694349,55.0074856354829,1639,5.259966137233584,5.272939732538459,3.2448137009418496,86.34039571696847,0.9951292213586115,1.6355846626816104,1.6490342493614394
0.2874997610558194,Ideal,E,VS2,61.462065334281775,60.990926806670956,778,4.669087005261081,4.28079914676229,2.632017277672309,45.92777043689729,0.9983268671086832,1.6176549130379951,1.6197680385765758
0.5465988461156217,Premium,E,VS2,61.233587205523214,60.00288123823381,2040,5.335927007415925,5.315703062736253,3.1425733069033286,82.34736185825402,1.012688286225732,1.648302777199489,1.6201961119482091
1.0483761710391803,Premium,H,SI1,60.87252140875217,57.99874598800515,5697,6.444306493877881,6.823139895221932,4.012263838950505,191.69626718221494,1.0041955157811235,1.6851876385367244,1.6447029305457423
1.0771847791559948,Ideal,H,VVS1,60.09438841608595,58.00201175346291,8895,6.406460516923913,6.470677690663625,4.066376361886465,191.8818545824791,0.9849655457850051,1.655106653043905,1.6675296475817516
0.3847174961306348,Very Good,H,SI1,65.65395334935619,56.988594432563964,678,4.76260456188361,4.684367423330536,2.9510597487998393,61.0351956686267,0.9971161043649847,1.5548977772785733,1.561558559034845
0.9790562180026375,Very Good,E,SI1,59.411699206636115,60.9454984379211,4695,6.349302463845789,6.37591624637725,3.813392502685328,161.64068493934363,0.9781441752024395,1.6445139770025323,1.6973517866034618
1.0621637376031114,Premium,G,VS1,59.75431730959536,61.01370499214809,846,4.512451711088723,7.499966236125952,4.0904072973432575,50.37619825143839,1.004962474945442,1.677957732066506,1.6709123826884207
0.6271195178046032,Good,F,VVS1,61.72871624446177,57.9962290221732,2611,5.6521055030023275,5.675002907649686,3.4805524080281476,109.22456421383716,0.9951238403340343,1.609167149559118,1.6025654690112363
0.322564306432246,Ideal,D,VS1,61.11598876530211,54.99315890453443,952,4.383335616913974,4.531997886365354,2.815015070589184,47.950556988786815,1.0194138936080317,1.6387720797372385,1.6148133920268246
0.42780674727271684,Very Good,G,SI2,62.243749028707995,59.9957243620177,716,4.573739345134733,4.828638837083425,3.0126991385880784,72.32788076675675,0.9941264558415344,1.5773507205325117,1.605077853513457
0.5190907031219767,Very Good,J,SI1,59.82633144023646,57.98670167878682,2456,5.2756874148158275,5.419636092987746,3.192822180825527,79.70019352556073,0.992659518012404,1.742842636591097,1.6992806376617131
0.4882410638105212,Premium,J,VS2,61.28791378683945,59.99417242693939,896,5.066079135233771,5.200704156864742,3.1827111588174812,87.03448067822579,0.9944689923241568,1.614456127818242,1.605290472317065
0.5315657571940293,Good,H,VS2,64.02935952372778,55.99601825382212,2405,5.387162645914524,5.159644172087741,3.2633719068382265,86.30330899722833,1.0111760524662607,1.5688925368894902,1.5598885550957076
0.35923788041428584,Very Good,H,VVS1,61.74364443181204,55.99515993096714,1187,4.381694855561587,4.541640054983185,2.801150757387905,61.11807109227813,0.9903082042412789,1.611738866163897,1.6326173731768023
0.4125919610808479,Ideal,D,SI1,60.26130054513131,55.9886231249156,922,4.7455394613778115,4.855946565654157,3.0199762964657753,71.98717453292433,0.9938221773917757,1.632394259577304,1.6623488957684003
1.0440161962697474,Good,E,I1,63.722788496896705,53.936556280969775,2977,6.590029713380048,6.2341708375908045,3.999023411497473,158.0465101257678,1.012275854925539,1.606128209450134,1.4949163138052783
1.2546236163698847,Premium,D,VS2,61.839038301767346,57.996270582402815,7764,7.000941903458,7.319870162752512,4.176975108070145,218.3568527635943,1.003683335422678,1.627756694674127,1.6226729651293137
0.3039818707714665,Premium,F,VS1,61.76906025546199,55.98533290099972,982,4.315473772514081,4.555981286788678,2.59740654320171,52.414088934039455,0.993469839440272,1.6172245262309135,1.6335621747555062
1.7729380587595296,Ideal,J,IF,62.743677269327,57.0041985600381,644,4.635423221357859,7.715055200266606,2.9401428503814304,62.64549494915491,0.9953797430605672,1.601607544334045,1.6055622044176237
0.3939745254449455,Ideal,G,SI1,61.905101661372726,56.99253653708283,801,4.675704062678833,4.746713939749921,2.9825752847679134,65.12120840530659,1.0160440722369082,1.6263919098743616,1.6116257220009633
0.9238257368287607,Ideal,G,I1,62.840591766749675,54.99188519610327,2815,6.378157170441727,6.216833474522039,3.7905269211056103,135.69688601115516,1.0147090505837726,1.614612795697835,1.588686606143317
0.5443976608390935,Ideal,G,VS2,62.52870903550976,53.801334477066575,1366,5.384541337600603,5.257073352065351,3.33919879758415,85.15332361114278,0.9978167975866372,1.6037249774437854,1.590686551213136
0.41863102915747014,Good,D,VS1,63.527939305273925,59.979303571174185,722,4.867568658493668,4.749794171222389,2.8044483925208454,66.18484858690483,1.0055631771637032,1.5936190401032952,1.5749133892601634
1.0533813382752992,Very Good,E,VS2,56.72391655225723,62.102089006799325,5638,6.261782711006635,6.420378117443565,3.7257997016714084,157.64074486742976,0.9909843902078259,1.7522496287886002,1.7317052278656857
0.734934068133066,Good,F,VVS1,58.03783023273529,56.99052651580977,4505,5.994262579548428,5.913696263314055,3.5594064881506404,116.4378049135928,0.993604336949778,1.6808587004685047,1.7078177555158527
0.2936017695787984,Ideal,F,VVS1,61.88008402881252,53.81655606447738,776,4.307146091819107,4.267625064449816,2.6194273566518547,48.373833795598856,0.9945717615114108,1.606392330032104,1.6166021628127938
0.5420994961155087,Ideal,G,VVS2,60.89455384539441,56.99248303251048,2364,5.408353011186512,5.289811717434529,3.279686011398724,100.31046780630858,0.9940298042415222,1.6264208614398252,1.6286281582497257
1.0000229138381873,Good,H,SI1,62.53543738793012,58.99351533972949,5194,6.534273997624559,6.272275353810745,3.9576766438860367,166.27836939329566,0.9899845841720881,1.573337612166839,1.605651905550111
1.5568519307552147,Ideal,H,SI1,62.352332504690274,56.01202533028471,10225,7.430284519991521,7.616251920094373,4.589989538782856,288.38202295410497,1.0047093071118254,1.615692670792821,1.6016988685982985
1.0738141520583508,Very Good,E,SI2,60.561719642512315,58.00386632756145,5868,6.590351911582046,6.838211236757139,4.044283614946425,164.8026837982117,0.9886297427695944,1.6372446391963988,1.6483214883955968
0.9975602537446544,Good,F,VS2,63.253745891657786,57.00171442226569,4590,6.512908284504618,6.077580151037415,3.9952092532824364,164.35748191857036,1.0088083472626277,1.5866581500145633,1.5797464973656006
0.5643286133796707,Ideal,F,VS2,62.61377757452283,57.00193713880742,1130,5.543414714878688,5.505085054880844,3.359758246494709,99.67883344326462,0.9940455589413663,1.609633756591848,1.6223230982420278
1.0101191577190272,Ideal,J,SI1,59.818431858139284,58.00865801597999,6940,6.471823238513211,6.551779745278675,4.153153758520719,163.01722208882828,0.9905888367450126,1.685778425140787,1.6995808788107365
0.4684638978551833,Good,E,VS2,63.649825420356,55.99134861785225,1753,5.099693311912073,4.961537731804628,3.159656565555965,70.95425570630599,1.0209552094459642,1.6137648523841057,1.5676919746202111
0.3221359954307869,Ideal,J,VVS2,62.07729671074252,55.99363454795544,590,4.405064450612859,4.395227149073675,2.7115468006594767,52.60754262242489,0.9961685197428689,1.618923928087931,1.6127706373445212
0.5459503808973405,Premium,D,VVS2,60.89768227698351,56.999682664474655,1170,5.336197914468507,5.369371327085295,3.2672049054208157,84.66972986299916,1.0066506509287207,1.6363227272331335,1.6297399739050316
1.0635555181119594,Premium,E,SI1,59.93616086241515,62.43508306650798,11703,6.640278497132847,6.64391082875085,4.209190114209465,164.1339786689433,1.003121058107048,1.6673215332768407,1.6590362286452431
0.5071887042360165,Good,E,SI1,64.73702770316844,55.989489686068666,1015,5.2407032606382815,5.086471425791677,3.2031602239301007,78.50644374444771,0.9991244020083847,1.6127363141393594,1.5588145659591004
1.212370083125556,Premium,I,VS1,60.98878714458619,57.99397829142414,7666,7.101297814613152,6.732921797722502,4.094044290161767,166.91370044201432,1.004366364786529,1.6468537235971987,1.6250353403493907
1.706981638279162,Very Good,H,SI2,62.57880106788757,59.00369991243913,7852,7.465412703008065,7.525587601996492,4.542247129751433,271.68035421701944,0.9887966886937783,1.6093045850462344,1.6140569599448982
1.0178774634886436,Very Good,J,VS2,62.82832607010549,57.00007119091333,5412,6.3379354953285665,6.480943610226178,4.03438124670536,164.17575292579994,0.9966623696011573,1.5817947080567363,1.5952121278504618
0.9151364565974527,Premium,E,SI1,61.44525332016504,58.985988788326,2743,6.336040977314028,6.436043585473543,3.848809517113455,154.8102748282831,1.008468258058089,1.6368122758213806,1.634473604718354
0.41033797518870824,Ideal,D,VS1,61.42810964338543,56.99557257830646,997,4.7776100217494495,4.801023868156823,2.9425817955383438,67.12519927050658,0.9981587835579028,1.6333978976209074,1.6227889838961729
1.0481324693434049,Good,H,SI2,63.996883607535345,56.99644204306604,5927,6.61001090075281,6.964410584043671,4.173895715257247,194.69351575263835,0.9898939017421361,1.5628967731213717,1.5233017892443437
0.6858899195634189,Premium,J,SI1,59.85753766387935,57.99140314922709,670,4.680608351504991,4.781504723201137,3.4458777314453037,69.16269230135659,1.020146828134075,1.6924559844274112,1.7088898739855103
0.7095437903796546,Premium,F,VS2,61.47652517271939,58.980909393888076,5800,6.065785526070055,6.120071233945478,3.4922426446731274,141.63195625483363,1.0028396240090158,1.6542130390143743,1.6293767413818574
1.059261612819321,Good,E,SI1,60.23662212652421,60.65961506872407,6007,6.627273504283466,7.181771660429615,4.2189043535942705,190.14624268628125,0.9898735098976956,1.6254732399948755,1.67085097567489
0.9208167261619996,Ideal,E,SI1,62.88959668441754,54.98370052689859,3039,6.2647679456954934,6.172970979714089,3.796462361675501,150.57138675710155,1.0122668482442512,1.604530085938349,1.5865009752467192
0.4243507900820779,Ideal,F,SI1,60.83428019023684,55.99332507192443,988,4.790504218416387,4.838734991908246,2.970525465358271,66.85012577656252,0.9966459165514834,1.6389631530925615,1.624746208159678
0.71204796616174,Good,H,VS1,63.751819376536176,57.98299455223257,2370,6.132195866381896,6.264542745439452,3.992298678305369,119.58741645995853,0.9935507512968615,1.5631939933839956,1.5936631343479013
0.5215832500205575,Ideal,D,SI1,63.114782723025186,53.736702969480326,2336,5.40490560693789,5.3050347796435045,3.2869173698010474,89.66806381246354,1.0096728845257636,1.6056977310398644,1.5799920345186005
0.5319016280450193,Ideal,I,VVS1,61.255798835068795,56.99657802987227,2330,5.121529809617169,5.200932491227555,3.0584020550381195,81.3691680347587,0.9978529776630644,1.6330606376751982,1.6144240575517812
0.9039292333628128,Fair,H,VS2,63.01660237050882,57.99671228226993,3180,6.044071302087666,6.333029903577471,3.9155183315676223,153.15113343036413,1.0120445451627293,1.5742789247445017,1.5332383207751676
0.4198656924673866,Premium,H,IF,60.781515158841756,56.99530153363187,1813,4.7803746830534735,4.829033086712045,2.963613853573219,66.25561863967498,1.0054629286665377,1.6351723009603372,1.6139285316240004
0.9022896109279248,Very Good,H,SI2,60.223122677045865,57.99732812121754,5172,6.429781968033357,6.367031132352935,3.857885237091054,139.18945119331124,0.990859103388556,1.6308077704175985,1.6403470744847062
0.7123447157412934,Fair,D,SI1,64.27105516217156,57.98970508792639,2910,5.800431110847543,5.702905412461018,3.8323201662071082,130.29822878666351,1.0107641911294194,1.5735243557373424,1.568031651569054
0.5198256292026963,Good,E,VS2,60.16589350633769,57.99877587533768,799,4.316245814903031,5.334403377850758,2.624746580239965,65.0929755760524,0.9931442629334496,1.6499485954092232,1.6881492660281987
0.4421373701007333,Ideal,G,VVS2,60.304653673026344,55.99198234478341,967,4.9158062308742245,4.9372343747658896,3.0476905321650567,75.09132508966519,0.997000717381829,1.635414821943633,1.6333868237524523
1.6537732251314294,Ideal,H,SI2,59.805919251289815,55.00178151140773,13111,7.51949036197445,7.518657139105353,4.558635047777083,278.16267529092886,0.9887315121776028,1.6421468692318135,1.6614389378042955
1.031527907419601,Premium,F,SI2,65.25058148144396,58.984568691563304,9728,6.618084188451436,6.2135652336006935,4.127518186202622,167.65183181262157,1.005551129440886,1.5934342573511024,1.5764845026046466
1.012715208774292,Good,D,SI1,54.89605672762604,62.57521024852584,4673,6.310108500927984,6.4496753296941955,3.865506547277456,153.18631216448682,0.9894657283163775,1.7723671629729754,1.7626363256821895
1.0140425590890436,Good,E,SI1,63.057988650684585,58.978974264164506,4690,6.378228097253405,6.2714259674629975,3.935667828564898,167.0713102644514,0.9901185999533402,1.558280290731709,1.6021786689604574
1.00064250480518,Fair,H,SI2,68.05939115395975,55.00081242323455,1307,4.817694829120513,6.420438075293139,4.207374105120046,157.16921204951248,1.0138334344633388,1.5728809743873335,1.5825299076986095
1.0101190853692545,Very Good,E,SI1,63.449892519009126,57.979216190799,4002,6.5180338344362205,6.155925815574965,3.9195500799895924,167.402877050444,0.993637843812415,1.5676890933492207,1.59778480800659
0.5342011400623563,Ideal,F,VS1,60.99191077784309,55.989179196889694,2036,5.2902619922908825,5.354123629383737,3.206065268753995,91.32849729028128,0.9906368956715106,1.6265818566398034,1.6307713959736299
0.7013097702331423,Fair,H,SI1,65.07087617826137,54.9649979372997,1797,5.624031106975587,5.687391335098613,3.5307292084140403,109.05435001380582,1.0132685950485607,1.5096737251337813,1.5071173530916377
0.3863269303895314,Premium,G,SI1,61.12491571854853,57.990889066301584,833,4.619868207627029,4.4041627086870525,2.7714620876953964,53.1963174476642,1.0123146861232217,1.6428821792236417,1.6315614214473297
1.116034252121861,Very Good,F,I1,63.78458856591646,54.99921780111366,3111,6.599171102267149,6.597656110115814,4.091009090302916,201.78777779057455,1.0126741499248646,1.5866553227123108,1.5767412110575043
1.535264254702898,Very Good,H,SI2,60.36472940003153,58.003189241351315,4471,7.34305225606589,6.864587580261997,4.36014301030599,252.96197192866555,0.9948488438454915,1.654817383824425,1.642717102217403
0.7119586867751825,Good,F,SI2,61.03177587885373,60.0033190833115,1706,5.793737523921811,5.242143624928364,3.484255946874756,108.81344836809313,1.0109383591154204,1.6108550994098854,1.592159896018216
0.50990524000264,Premium,F,VS2,60.883781620382535,57.002354314121064,2567,5.18499485874204,5.823842850702454,3.219750774508459,81.33483049945022,1.0066177563030652,1.6255181345349385,1.6304463066872468
1.6266686187343251,Premium,E,VS1,60.43866659153885,60.00183072086723,9153,7.421759382389628,7.595128600221749,4.445079346530854,265.8712066432719,0.9950137844111471,1.6235923382886381,1.6408866567867784
1.1404321202271888,Premium,J,VS2,62.016027321926906,56.99624895503962,5045,6.964084228052595,6.4897996777417815,4.15846837412365,188.63388140508832,0.9929710671229813,1.5944879243990704,1.598476456197709
0.3964378262127486,Premium,F,VS2,61.336679563566044,57.9941449854495,961,4.181721573014948,5.181808392011777,3.1540771715684284,86.89499238232435,0.9947874699237562,1.6218583702609848,1.6265335406689823
1.67228458926855,Premium,G,SI1,61.36598787296221,60.00731164971262,9936,7.638677960385455,7.5798074698676015,4.572568660492073,269.7392360621971,0.993611079953751,1.6159823799633537,1.6384364394744602
0.6871395838216021,Very Good,H,VS1,63.46608535561654,56.99178523715442,2137,5.202666225250227,5.020963911244456,3.1983601023287833,80.36112774971585,1.0104927912554829,1.5713061781378153,1.5796387891726307
0.3906045481655769,Premium,G,VVS2,61.82876145782335,57.99710317290115,1010,4.741561252212834,4.78481183422357,2.8996977076034813,63.86005383332831,0.9974705143560987,1.6377782064151927,1.6131413202561222
0.3830861094735343,Very Good,F,SI2,62.68262877411491,55.00617603456464,944,5.217223274019637,5.0366048393780085,3.126211962768041,77.81179689951811,0.9963909075943962,1.5969271431686747,1.5618744631208317
0.30194160661576175,Ideal,D,IF,61.63268882303719,53.89533965587469,813,4.279748043633768,4.330784732892586,2.6905430230863008,54.02155652995171,0.9974652792798974,1.6179098000430376,1.616430984825647
0.9981841919108266,Fair,H,I1,67.098500959038,56.005342271845464,2423,6.445677098983129,6.288887621992725,4.13403942748351,152.91837308209142,1.0123746393908026,1.5074080846417752,1.503436744127564
0.4039647552981683,Ideal,E,VVS1,63.298763860247654,56.99819727063137,554,4.1992694190487,4.405089182375936,2.731601006026352,55.745141162568,0.9940039731047419,1.5577355890741023,1.5955029833107297
1.5578932216953492,Very Good,I,VS1,60.952390881393306,58.00586801210414,11196,7.387692650195626,7.61462526551731,4.4236919310624865,242.2985940902072,0.9912539009768417,1.6324502444675506,1.6428141218200996
1.5508094843894618,Ideal,F,SI1,62.314227787137845,56.99925669835306,9795,7.384229504477972,7.214261181937027,4.525335516884953,252.05745765320898,1.005728795924236,1.6160573441646509,1.6173379240362096
0.40051361354394005,Premium,E,SI1,62.122777888088876,58.99200727041893,1576,4.730481078732904,4.725183715255564,3.1459949373546654,63.13978455732252,1.0052626643855271,1.600481951447995,1.6175385920409082
0.6752122915460023,Fair,E,SI1,56.33077021348698,62.57923684281022,2545,5.701987723289096,5.82953424389324,3.471002663155308,109.45686627933598,1.0440130367401064,1.8614021255360207,1.7443652961057219
0.4076196395585687,Premium,G,VS1,60.176527822093426,57.98414436495964,774,4.74334502680086,4.82797665374582,2.778914297230126,52.986102094914266,1.0117785154040622,1.6368878169058332,1.6351306429325765
0.30095744111994344,Very Good,D,SI1,62.41214233812327,57.992448283469535,602,4.272120706164369,4.201379590986829,2.7234166557417647,48.900362807562935,0.9968246733990275,1.5986559467304424,1.5939134274658704
1.7151542947600251,Very Good,H,SI2,61.67263095471867,58.01130628485477,8551,7.60426158546903,7.6829679886092075,4.5873637146879975,270.09826518367873,0.9856505227174506,1.6125010155190114,1.6400034361532685
0.8842721466239973,Premium,E,SI1,58.25924675176278,60.97580591081899,3898,5.7669668746413265,6.619817644376135,3.649111318206556,133.8930934359343,1.0027571890840627,1.667867974663632,1.6544000945141997
0.386067594452448,Very Good,E,VVS2,61.839628723627406,57.99542501324268,886,4.789038687824636,4.806032133975499,3.0045008199510104,68.33190140208701,0.9954248632967951,1.6230071127863632,1.6509179178939597
0.8983876365926485,Ideal,H,SI1,61.79317167685845,56.99089231706513,4107,6.024115386236339,6.089888645060212,3.7489969599461714,158.59094860578418,0.9915596133529573,1.6021976845058228,1.630428033726537
0.31320881398264294,Very Good,J,VVS2,63.421488673723566,60.97126636763962,561,4.292826642190773,4.225780962629411,2.797883794082953,47.91630551093522,0.9955416920132308,1.576587275554979,1.587694798459729
0.5042753789527369,Ideal,D,SI1,62.26742529883793,56.99362022601593,1787,5.7409213186926005,5.269879175857224,3.2985850776279317,118.02888187019252,1.0076779188076703,1.6192971676369745,1.6124458585184926
1.0199786445148085,Premium,J,VS2,61.2199789715776,58.99091842022504,4757,6.407208914976264,6.091723604491499,3.818606824474445,165.49901139969694,1.0011691298194831,1.6225004827188287,1.62844296520594
0.7723768117526177,Premium,E,SI2,60.96637854944344,58.01437932296412,3089,6.311503795957508,6.5190797622127565,3.5006598757704404,116.96792893833222,1.0080294878356826,1.667448655652081,1.86248484717374
0.688033055276886,Premium,G,VVS2,60.414749400491,57.99100576136642,3008,5.817640240323557,5.904877381563188,3.5606111373673714,116.06950070456358,0.9905879337716154,1.6437483972498388,1.626797628197393
0.3723174993528685,Premium,G,VVS1,60.7601442227194,57.99988775795211,671,4.297885052650879,4.580354677228514,2.8233082683452895,57.34080522497006,0.9959718901361121,1.6504001361035074,1.6408315833971858
0.7235455717970507,Premium,D,SI1,62.2011802860272,58.97595424371352,2202,5.728260802652828,5.812207711835719,3.5371142099582933,113.78945528585983,0.9938389966272394,1.6058504487620746,1.6038381550516867
1.0500529889335013,Ideal,D,VS2,61.64583481751626,56.00003695355166,5226,6.116793492778333,6.515181751455264,3.883409040743677,163.581113592196,1.0035258326908145,1.6301767959082487,1.6040219809656664
1.100834204944305,Premium,I,VS2,62.25500869637955,59.983845995445314,5702,6.606456527273893,6.577702423830704,4.003749754804846,168.8735376537676,1.0045153898570354,1.611598169559553,1.5924400034268766
0.708281521286697,Ideal,G,VS1,60.79824773492015,56.995056897283476,1741,4.694372835444174,5.857469259639723,3.5319849938803483,115.26239552064213,0.9932485012501211,1.6399268102759574,1.6576626229800635
0.5607993936310834,Ideal,G,VS2,61.40176111686656,57.00051233582778,2079,5.183171314359887,5.380232226454808,3.284890884027026,91.29321079588186,1.0070495872975669,1.6081147129921947,1.621521064819289
1.094817482244572,Fair,H,SI2,70.27359918290699,55.003299776588854,3464,6.460105865739721,6.699685493422077,4.32055079588104,204.08643618730088,0.9973051226324571,1.463217704262054,1.50192898733774
0.5431309944387573,Ideal,J,SI1,63.296843726867245,53.68859814088174,1274,5.063149804244681,5.095691839518008,3.1932789729214472,87.312289975429,1.0073142583689438,1.59024989742246,1.5725744360653646
0.3035564688706487,Ideal,G,VVS2,61.21257447331091,59.98853348295416,920,4.301931845056719,4.281680730933581,2.5406435741341777,51.393756936078404,0.9940737193353337,1.6486873681572591,1.638163840742319
0.7118980605468544,Ideal,G,VS1,61.18650836315494,57.00319983694771,2522,5.763591230548138,5.844178120110118,3.6409954880399686,116.62094600952989,0.9955349614592461,1.629310000090884,1.614067723881324
1.0062988129147348,Premium,E,SI2,61.75180174581903,59.97555137307699,4521,6.496996697910769,6.511145047457639,3.9490778092790957,155.91836297188277,1.0073516287676823,1.604237778140701,1.6181370228378964
0.4682128474481342,Ideal,G,VS2,61.83688205817402,56.98529554584233,2274,5.276325791193581,5.2417993487756815,3.1449217432140326,75.29476821721444,0.9940175458106248,1.6379100152824462,1.638939537008276
0.5433320856704288,Premium,E,SI1,58.899997756154626,58.00150481833745,3815,5.405225763092339,5.469410784031244,3.145371720752064,86.90069397826883,1.005337725781125,1.6420074542862406,1.63012292330275
0.28850741075033043,Ideal,D,IF,61.98695000030472,56.992097056720326,551,4.23466682111906,4.317455395770887,2.587960542881643,50.474885845277655,0.9944848390635171,1.6084118698616676,1.6207922193762427
1.055684882805559,Ideal,D,SI1,60.75758479050409,57.004457396066016,5136,6.9436348427800185,6.80209350049406,3.9799550339242216,170.93819003892744,1.0170312882931623,1.6864547866122157,1.6653889788231695
0.5155972402173469,Ideal,G,VS2,62.28567046008343,55.00384223458994,9164,6.921570137884172,5.423311738884792,3.275747538871035,204.62765103286907,1.0067886429099526,1.6157640774416346,1.6200722437463748
0.40183437647569625,Premium,D,VVS2,61.351461373088064,57.995459931371926,777,4.6456708566931875,4.724338713931042,2.8052023870807163,63.60539154316302,0.9946226286292932,1.619670500425478,1.6336843522847442
1.0472331803363357,Good,E,I1,59.36969441110655,62.18843896574657,9527,8.03416056704948,7.502581583120858,3.861639955865315,158.88422978752277,0.9941929462564157,1.8449175792015204,1.6821747193351642
